flow_id,timestamp,src_site,dst_site,src_ip,dst_ip,src_port,dst_port,protocol,application,bytes,packets,duration_ms,dscp,fault_active
NF-0005354,2026-06-26T17:10:00,branch-lucknow,branch-bhubaneswar,10.1.11.1,10.1.7.1,51694,161,UDP,SNMP,18269005,17823,47711,CS0,0
NF-0005355,2026-06-26T17:16:00,branch-chennai,branch-jaipur,10.1.2.1,10.1.10.1,53971,53,UDP,DNS,4251344,4083,78472,CS0,0
NF-0005356,2026-06-26T17:10:00,branch-jaipur,branch-chennai,10.1.10.1,10.1.2.1,52202,21,TCP,FTP-Backup,7379752,7960,52658,CS0,0
NF-0005357,2026-06-26T17:01:00,branch-guwahati,branch-pune,10.1.8.1,10.1.4.1,61433,5060,UDP,VoIP-RTP,25025844,43447,52581,EF,1
NF-0005358,2026-06-26T17:39:00,branch-jaipur,branch-nagpur,10.1.10.1,10.1.13.1,51664,22,TCP,SSH,14867505,10726,72777,CS0,0
NF-0005359,2026-06-26T17:13:00,branch-chandigarh,branch-guwahati,10.1.9.1,10.1.8.1,53875,8801,UDP,Video-Conf,42994682,87744,116388,AF41,0
NF-0005360,2026-06-26T17:00:00,branch-bengaluru,branch-guwahati,10.1.1.1,10.1.8.1,52949,123,UDP,NTP,43186196,49131,78570,CS0,0
NF-0005361,2026-06-26T17:03:00,branch-lucknow,hub-delhi,10.1.11.1,10.0.0.1,49953,22,TCP,SSH,9427538,13448,37683,CS0,0
NF-0005362,2026-06-26T17:51:00,branch-jaipur,branch-bengaluru,10.1.10.1,10.1.1.1,63258,161,UDP,SNMP,13000024,25691,104666,CS0,0
NF-0005363,2026-06-26T17:13:00,branch-bengaluru,hub-delhi,10.1.1.1,10.0.0.1,58062,514,UDP,Syslog,549537,550,76242,CS0,0
NF-0005364,2026-06-26T17:34:00,branch-guwahati,branch-bengaluru,10.1.8.1,10.1.1.1,64392,389,TCP,LDAP,16114400,38736,54423,CS0,1
NF-0005365,2026-06-26T17:53:00,branch-lucknow,branch-kolkata,10.1.11.1,10.1.6.1,50482,22,TCP,SSH,41136071,33662,8300,CS0,0
NF-0005366,2026-06-26T17:27:00,dc-mumbai,branch-lucknow,10.0.0.2,10.1.11.1,64555,5060,UDP,VoIP-RTP,36730669,33060,108571,EF,0
NF-0005367,2026-06-26T17:01:00,branch-hyderabad,branch-lucknow,10.1.3.1,10.1.11.1,56136,8801,UDP,Video-Conf,43494415,45165,115453,AF41,0
NF-0005368,2026-06-26T17:20:00,branch-kolkata,branch-pune,10.1.6.1,10.1.4.1,50491,5060,UDP,VoIP-RTP,1010662,1495,97339,EF,0
NF-0005369,2026-06-26T17:23:00,branch-kolkata,branch-chennai,10.1.6.1,10.1.2.1,62973,443,TCP,HTTPS,4115398,6235,888,CS0,0
NF-0005370,2026-06-26T17:31:00,branch-jaipur,dc-mumbai,10.1.10.1,10.0.0.2,50419,53,UDP,DNS,20298076,25628,72871,CS0,0
NF-0005371,2026-06-26T17:06:00,dc-mumbai,branch-bengaluru,10.0.0.2,10.1.1.1,59071,53,UDP,DNS,42768330,68870,9650,CS0,0
NF-0005372,2026-06-26T17:22:00,dc-mumbai,hub-delhi,10.0.0.2,10.0.0.1,56222,22,TCP,SSH,9341014,6739,20879,CS0,0
NF-0005373,2026-06-26T17:00:00,branch-lucknow,branch-guwahati,10.1.11.1,10.1.8.1,49830,5060,UDP,VoIP-RTP,35408765,85943,68137,EF,0
NF-0005374,2026-06-26T17:33:00,dc-mumbai,branch-bengaluru,10.0.0.2,10.1.1.1,51810,389,TCP,LDAP,18121998,40360,42068,CS0,0
NF-0005375,2026-06-26T17:29:00,branch-bhubaneswar,branch-chennai,10.1.7.1,10.1.2.1,50522,161,UDP,SNMP,3577208,2566,27781,CS0,0
NF-0005376,2026-06-26T17:18:00,dc-mumbai,branch-jaipur,10.0.0.2,10.1.10.1,56069,389,TCP,LDAP,47472165,51432,57110,CS0,0
NF-0005377,2026-06-26T17:48:00,branch-jaipur,branch-bhopal,10.1.10.1,10.1.14.1,63571,8801,UDP,Video-Conf,36226996,38335,67517,AF41,0
NF-0005378,2026-06-26T17:24:00,branch-chennai,hub-delhi,10.1.2.1,10.0.0.1,58132,22,TCP,SSH,21615930,30748,5692,CS0,0
NF-0005379,2026-06-26T17:23:00,hub-delhi,branch-ahmedabad,10.0.0.1,10.1.5.1,51584,389,TCP,LDAP,41436971,70591,76149,CS0,0
NF-0005380,2026-06-26T17:38:00,dc-mumbai,branch-kochi,10.0.0.2,10.1.12.1,64238,389,TCP,LDAP,28957543,35882,112831,CS0,0
NF-0005381,2026-06-26T17:48:00,branch-chennai,branch-bhopal,10.1.2.1,10.1.14.1,50717,5060,UDP,VoIP-RTP,20551472,31569,83107,EF,0
NF-0005382,2026-06-26T17:02:00,branch-kolkata,hub-delhi,10.1.6.1,10.0.0.1,57669,161,UDP,SNMP,26045232,18805,107664,CS0,0
NF-0005383,2026-06-26T17:59:00,branch-nagpur,branch-bengaluru,10.1.13.1,10.1.1.1,49407,389,TCP,LDAP,6353138,7617,2813,CS0,0
NF-0005384,2026-06-26T17:18:00,branch-bhubaneswar,branch-pune,10.1.7.1,10.1.4.1,49350,5060,UDP,VoIP-RTP,10874971,7834,54703,EF,0
NF-0005385,2026-06-26T17:53:00,branch-guwahati,branch-kochi,10.1.8.1,10.1.12.1,52581,179,TCP,BGP,32950385,75922,54669,CS0,1
NF-0005386,2026-06-26T17:30:00,branch-guwahati,branch-nagpur,10.1.8.1,10.1.13.1,50302,21,TCP,FTP-Backup,25265951,21178,103942,CS0,1
NF-0005387,2026-06-26T17:23:00,branch-pune,branch-hyderabad,10.1.4.1,10.1.3.1,62040,53,UDP,DNS,14568402,10602,109249,CS0,0
NF-0005388,2026-06-26T17:26:00,branch-jaipur,branch-nagpur,10.1.10.1,10.1.13.1,50778,389,TCP,LDAP,46873345,68328,100241,CS0,0
NF-0005389,2026-06-26T17:29:00,branch-hyderabad,branch-guwahati,10.1.3.1,10.1.8.1,62049,179,TCP,BGP,31602433,49224,12525,CS0,0
NF-0005390,2026-06-26T17:12:00,branch-kochi,branch-jaipur,10.1.12.1,10.1.10.1,62219,161,UDP,SNMP,49103845,43454,12469,CS0,0
NF-0005391,2026-06-26T17:24:00,branch-bhubaneswar,branch-pune,10.1.7.1,10.1.4.1,64044,161,UDP,SNMP,6740789,7819,64514,CS0,0
NF-0005392,2026-06-26T17:33:00,branch-chandigarh,branch-ahmedabad,10.1.9.1,10.1.5.1,63370,514,UDP,Syslog,19293380,16295,74792,CS0,0
NF-0005393,2026-06-26T17:38:00,branch-chennai,branch-nagpur,10.1.2.1,10.1.13.1,50629,443,TCP,HTTPS,27141954,20484,7277,CS0,0
NF-0005394,2026-06-26T17:26:00,branch-chandigarh,branch-hyderabad,10.1.9.1,10.1.3.1,63959,389,TCP,LDAP,23427439,28157,27364,CS0,0
NF-0005395,2026-06-26T17:51:00,branch-bhopal,branch-pune,10.1.14.1,10.1.4.1,58745,5060,UDP,VoIP-RTP,28812732,21248,38025,EF,0
NF-0005396,2026-06-26T17:09:00,branch-bhubaneswar,dc-mumbai,10.1.7.1,10.0.0.2,64720,443,TCP,HTTPS,6981067,6329,95445,CS0,0
NF-0005397,2026-06-26T17:10:00,branch-kochi,hub-delhi,10.1.12.1,10.0.0.1,57233,22,TCP,SSH,28877534,34834,96136,CS0,0
NF-0005398,2026-06-26T17:55:00,branch-bhopal,branch-ahmedabad,10.1.14.1,10.1.5.1,56502,5060,UDP,VoIP-RTP,26782515,38151,68632,EF,0
NF-0005399,2026-06-26T17:06:00,branch-kolkata,branch-jaipur,10.1.6.1,10.1.10.1,61037,53,UDP,DNS,47873904,71990,76733,CS0,0
NF-0005400,2026-06-26T17:59:00,hub-delhi,branch-bhubaneswar,10.0.0.1,10.1.7.1,64942,5060,UDP,VoIP-RTP,33828099,25188,25120,EF,0
NF-0005401,2026-06-26T17:17:00,branch-pune,branch-ahmedabad,10.1.4.1,10.1.5.1,64604,389,TCP,LDAP,18705298,14355,27312,CS0,0
NF-0005402,2026-06-26T17:06:00,branch-bengaluru,hub-delhi,10.1.1.1,10.0.0.1,62015,53,UDP,DNS,9038715,11298,49751,CS0,0
NF-0005403,2026-06-26T17:33:00,branch-bhubaneswar,branch-pune,10.1.7.1,10.1.4.1,55062,179,TCP,BGP,7914384,6645,59186,CS0,0
NF-0005404,2026-06-26T17:21:00,branch-nagpur,dc-mumbai,10.1.13.1,10.0.0.2,51345,5060,UDP,VoIP-RTP,16839444,29699,65129,EF,0
NF-0005405,2026-06-26T17:01:00,branch-bengaluru,branch-nagpur,10.1.1.1,10.1.13.1,50846,53,UDP,DNS,17024273,34116,104038,CS0,0
NF-0005406,2026-06-26T17:10:00,branch-bengaluru,branch-pune,10.1.1.1,10.1.4.1,56382,3200,TCP,ERP-SAP,22704781,25655,41679,CS0,0
NF-0005407,2026-06-26T17:47:00,branch-kolkata,dc-mumbai,10.1.6.1,10.0.0.2,50835,123,UDP,NTP,45673814,45087,104340,CS0,0
NF-0005408,2026-06-26T17:05:00,branch-jaipur,branch-bhopal,10.1.10.1,10.1.14.1,59343,443,TCP,HTTPS,31005104,28212,20435,CS0,0
NF-0005409,2026-06-26T17:36:00,branch-hyderabad,branch-chennai,10.1.3.1,10.1.2.1,50306,123,UDP,NTP,29667071,21975,35544,CS0,0
NF-0005410,2026-06-26T17:12:00,branch-chandigarh,branch-kolkata,10.1.9.1,10.1.6.1,50499,443,TCP,HTTPS,7695686,12293,73583,CS0,0
NF-0005411,2026-06-26T17:12:00,branch-chandigarh,branch-kochi,10.1.9.1,10.1.12.1,50201,3200,TCP,ERP-SAP,13007013,29494,84970,CS0,0
NF-0005412,2026-06-26T17:13:00,branch-kochi,branch-bhopal,10.1.12.1,10.1.14.1,59779,22,TCP,SSH,8095493,7051,30684,CS0,0
NF-0005413,2026-06-26T17:58:00,branch-chandigarh,branch-bhubaneswar,10.1.9.1,10.1.7.1,51098,22,TCP,SSH,49191370,57399,108501,CS0,0
NF-0005414,2026-06-26T17:15:00,branch-jaipur,branch-bhubaneswar,10.1.10.1,10.1.7.1,50772,8801,UDP,Video-Conf,13983810,20444,61214,AF41,0
NF-0005415,2026-06-26T17:05:00,branch-bengaluru,branch-chandigarh,10.1.1.1,10.1.9.1,52822,21,TCP,FTP-Backup,3192724,4361,89480,CS0,0
NF-0005416,2026-06-26T17:21:00,branch-bengaluru,branch-kochi,10.1.1.1,10.1.12.1,57115,389,TCP,LDAP,74787,88,80286,CS0,0
NF-0005417,2026-06-26T17:55:00,branch-nagpur,branch-jaipur,10.1.13.1,10.1.10.1,62642,5060,UDP,VoIP-RTP,30386339,24367,6925,EF,0
NF-0005418,2026-06-26T17:22:00,branch-nagpur,branch-kolkata,10.1.13.1,10.1.6.1,53321,123,UDP,NTP,47300741,79497,72250,CS0,0
NF-0005419,2026-06-26T17:58:00,branch-kochi,branch-bengaluru,10.1.12.1,10.1.1.1,59774,514,UDP,Syslog,16184785,24596,86690,CS0,0
NF-0005420,2026-06-26T17:24:00,branch-jaipur,branch-chandigarh,10.1.10.1,10.1.9.1,62796,514,UDP,Syslog,26522625,20480,113020,CS0,0
NF-0005421,2026-06-26T17:52:00,dc-mumbai,branch-bhubaneswar,10.0.0.2,10.1.7.1,58703,443,TCP,HTTPS,41863134,71806,25701,CS0,0
NF-0005422,2026-06-26T17:48:00,branch-chandigarh,branch-jaipur,10.1.9.1,10.1.10.1,51048,22,TCP,SSH,40401324,78601,98433,CS0,0
NF-0005423,2026-06-26T17:37:00,branch-nagpur,branch-bhubaneswar,10.1.13.1,10.1.7.1,60791,21,TCP,FTP-Backup,62990,71,39657,CS0,0
NF-0005424,2026-06-26T17:38:00,branch-nagpur,dc-mumbai,10.1.13.1,10.0.0.2,51250,179,TCP,BGP,32671429,55375,27010,CS0,0
NF-0005425,2026-06-26T17:32:00,branch-chennai,branch-kolkata,10.1.2.1,10.1.6.1,61509,389,TCP,LDAP,31117464,37718,29146,CS0,0
NF-0005426,2026-06-26T17:54:00,dc-mumbai,branch-ahmedabad,10.0.0.2,10.1.5.1,62059,443,TCP,HTTPS,32474838,64434,47165,CS0,0
NF-0005427,2026-06-26T17:22:00,dc-mumbai,branch-guwahati,10.0.0.2,10.1.8.1,51324,22,TCP,SSH,3699519,4124,97267,CS0,0
NF-0005428,2026-06-26T17:29:00,branch-ahmedabad,branch-kolkata,10.1.5.1,10.1.6.1,60032,389,TCP,LDAP,47757347,62756,89619,CS0,0
NF-0005429,2026-06-26T17:23:00,branch-bhopal,branch-jaipur,10.1.14.1,10.1.10.1,60561,161,UDP,SNMP,2305065,2099,10432,CS0,0
NF-0005430,2026-06-26T17:03:00,dc-mumbai,branch-chennai,10.0.0.2,10.1.2.1,60560,179,TCP,BGP,4318523,3147,100580,CS0,0
NF-0005431,2026-06-26T17:53:00,branch-kochi,branch-jaipur,10.1.12.1,10.1.10.1,50908,179,TCP,BGP,5463546,6968,40700,CS0,0
NF-0005432,2026-06-26T17:35:00,branch-bhopal,branch-ahmedabad,10.1.14.1,10.1.5.1,61134,8801,UDP,Video-Conf,6102018,11196,119468,AF41,0
NF-0005433,2026-06-26T17:04:00,hub-delhi,branch-pune,10.0.0.1,10.1.4.1,63874,161,UDP,SNMP,30696934,36674,20563,CS0,0
NF-0005434,2026-06-26T17:42:00,branch-ahmedabad,branch-kolkata,10.1.5.1,10.1.6.1,65138,123,UDP,NTP,27884239,52315,106088,CS0,0
NF-0005435,2026-06-26T17:08:00,branch-hyderabad,hub-delhi,10.1.3.1,10.0.0.1,64352,443,TCP,HTTPS,13793279,11034,92736,CS0,0
NF-0005436,2026-06-26T18:26:00,branch-chandigarh,branch-kolkata,10.1.9.1,10.1.6.1,64426,514,UDP,Syslog,12855013,22552,91045,CS0,0
NF-0005437,2026-06-26T18:12:00,branch-ahmedabad,branch-pune,10.1.5.1,10.1.4.1,61689,389,TCP,LDAP,20081106,16446,101705,CS0,0
NF-0005438,2026-06-26T18:48:00,branch-bengaluru,branch-chandigarh,10.1.1.1,10.1.9.1,62680,443,TCP,HTTPS,48272925,114935,76439,CS0,0
NF-0005439,2026-06-26T18:14:00,branch-kolkata,hub-delhi,10.1.6.1,10.0.0.1,62149,514,UDP,Syslog,44220758,33704,72167,CS0,0
NF-0005440,2026-06-26T18:47:00,branch-chennai,branch-kolkata,10.1.2.1,10.1.6.1,53565,123,UDP,NTP,16761104,25053,98224,CS0,0
NF-0005441,2026-06-26T18:17:00,branch-chennai,branch-hyderabad,10.1.2.1,10.1.3.1,52449,21,TCP,FTP-Backup,11070798,10583,95339,CS0,0
NF-0005442,2026-06-26T18:51:00,branch-chandigarh,hub-delhi,10.1.9.1,10.0.0.1,60483,8801,UDP,Video-Conf,12109719,11977,48069,AF41,0
NF-0005443,2026-06-26T18:10:00,branch-bengaluru,hub-delhi,10.1.1.1,10.0.0.1,56334,53,UDP,DNS,17095556,19582,22370,CS0,0
NF-0005444,2026-06-26T18:18:00,branch-chandigarh,branch-hyderabad,10.1.9.1,10.1.3.1,53928,161,UDP,SNMP,14015012,20917,49281,CS0,0
NF-0005445,2026-06-26T18:12:00,branch-hyderabad,branch-lucknow,10.1.3.1,10.1.11.1,57967,179,TCP,BGP,16618840,18063,111782,CS0,0
NF-0005446,2026-06-26T18:31:00,branch-bhubaneswar,branch-bengaluru,10.1.7.1,10.1.1.1,51239,21,TCP,FTP-Backup,16022207,19397,42572,CS0,0
NF-0005447,2026-06-26T18:51:00,branch-kolkata,branch-pune,10.1.6.1,10.1.4.1,62528,21,TCP,FTP-Backup,30638461,36215,6767,CS0,0
NF-0005448,2026-06-26T18:52:00,branch-lucknow,branch-chennai,10.1.11.1,10.1.2.1,58975,8801,UDP,Video-Conf,16005461,26195,58213,AF41,0
NF-0005449,2026-06-26T18:44:00,branch-kolkata,branch-ahmedabad,10.1.6.1,10.1.5.1,55966,5060,UDP,VoIP-RTP,26255190,24468,2285,EF,0
NF-0005450,2026-06-26T18:35:00,branch-bhubaneswar,branch-ahmedabad,10.1.7.1,10.1.5.1,61596,389,TCP,LDAP,19234599,29276,36566,CS0,0
NF-0005451,2026-06-26T18:42:00,branch-bengaluru,branch-nagpur,10.1.1.1,10.1.13.1,61389,179,TCP,BGP,26019281,48634,3643,CS0,0
NF-0005452,2026-06-26T18:26:00,branch-bhopal,branch-kochi,10.1.14.1,10.1.12.1,57286,22,TCP,SSH,24092777,36448,86365,CS0,0
NF-0005453,2026-06-26T18:19:00,branch-pune,hub-delhi,10.1.4.1,10.0.0.1,53221,514,UDP,Syslog,3917611,7148,100012,CS0,0
NF-0005454,2026-06-26T18:58:00,branch-bengaluru,branch-kolkata,10.1.1.1,10.1.6.1,63990,123,UDP,NTP,41621043,37632,28230,CS0,0
NF-0005455,2026-06-26T18:25:00,branch-kochi,hub-delhi,10.1.12.1,10.0.0.1,60000,179,TCP,BGP,47316670,43211,60807,CS0,0
NF-0005456,2026-06-26T18:53:00,branch-bhopal,branch-bhubaneswar,10.1.14.1,10.1.7.1,64662,179,TCP,BGP,48551838,80919,89207,CS0,0
NF-0005457,2026-06-26T18:46:00,branch-pune,branch-bengaluru,10.1.4.1,10.1.1.1,62365,179,TCP,BGP,49215679,75368,27907,CS0,0
NF-0005458,2026-06-26T18:07:00,branch-pune,branch-bhopal,10.1.4.1,10.1.14.1,51503,443,TCP,HTTPS,49686944,36859,59185,CS0,0
NF-0005459,2026-06-26T18:05:00,branch-jaipur,branch-bengaluru,10.1.10.1,10.1.1.1,61096,443,TCP,HTTPS,16515237,12568,2313,CS0,0
NF-0005460,2026-06-26T18:18:00,branch-guwahati,branch-bhubaneswar,10.1.8.1,10.1.7.1,62037,179,TCP,BGP,49173717,62641,108170,CS0,1
NF-0005461,2026-06-26T18:35:00,branch-kolkata,branch-chandigarh,10.1.6.1,10.1.9.1,59740,21,TCP,FTP-Backup,11617765,26107,52695,CS0,0
NF-0005462,2026-06-26T18:25:00,branch-chandigarh,branch-ahmedabad,10.1.9.1,10.1.5.1,63541,179,TCP,BGP,150471,127,38077,CS0,0
NF-0005463,2026-06-26T18:25:00,branch-nagpur,branch-bhubaneswar,10.1.13.1,10.1.7.1,54460,179,TCP,BGP,19614472,30986,57614,CS0,0
NF-0005464,2026-06-26T18:01:00,branch-ahmedabad,branch-kochi,10.1.5.1,10.1.12.1,51099,514,UDP,Syslog,22694396,20426,47021,CS0,0
NF-0005465,2026-06-26T18:33:00,branch-bhubaneswar,branch-bengaluru,10.1.7.1,10.1.1.1,54949,161,UDP,SNMP,36992117,35672,1713,CS0,0
NF-0005466,2026-06-26T18:57:00,branch-hyderabad,branch-bhubaneswar,10.1.3.1,10.1.7.1,62668,21,TCP,FTP-Backup,7794464,14989,52704,CS0,0
NF-0005467,2026-06-26T18:31:00,branch-ahmedabad,branch-pune,10.1.5.1,10.1.4.1,57003,5060,UDP,VoIP-RTP,48555478,41930,64973,EF,0
NF-0005468,2026-06-26T18:59:00,branch-guwahati,branch-bhopal,10.1.8.1,10.1.14.1,55796,179,TCP,BGP,26307705,23510,107763,CS0,0
NF-0005469,2026-06-26T18:33:00,branch-nagpur,branch-hyderabad,10.1.13.1,10.1.3.1,57930,179,TCP,BGP,29903548,24672,61777,CS0,0
NF-0005470,2026-06-26T18:59:00,branch-kolkata,branch-chandigarh,10.1.6.1,10.1.9.1,64291,161,UDP,SNMP,8738546,8660,101215,CS0,0
NF-0005471,2026-06-26T18:39:00,branch-pune,branch-bhopal,10.1.4.1,10.1.14.1,55546,22,TCP,SSH,41488980,58933,73645,CS0,0
NF-0005472,2026-06-26T18:19:00,branch-hyderabad,branch-nagpur,10.1.3.1,10.1.13.1,50921,443,TCP,HTTPS,36933783,68143,33268,CS0,0
NF-0005473,2026-06-26T18:30:00,branch-ahmedabad,branch-bhubaneswar,10.1.5.1,10.1.7.1,50417,443,TCP,HTTPS,42079268,43025,62819,CS0,0
NF-0005474,2026-06-26T18:17:00,branch-kochi,branch-bhubaneswar,10.1.12.1,10.1.7.1,61982,389,TCP,LDAP,10766182,7751,61503,CS0,0
NF-0005475,2026-06-26T18:56:00,branch-jaipur,branch-guwahati,10.1.10.1,10.1.8.1,49199,5060,UDP,VoIP-RTP,22187090,18186,65429,EF,0
NF-0005476,2026-06-26T18:30:00,branch-jaipur,branch-hyderabad,10.1.10.1,10.1.3.1,50491,389,TCP,LDAP,30355380,39836,65123,CS0,0
NF-0005477,2026-06-26T18:48:00,branch-ahmedabad,branch-hyderabad,10.1.5.1,10.1.3.1,53102,22,TCP,SSH,46851105,58127,4256,CS0,0
NF-0005478,2026-06-26T18:12:00,branch-lucknow,branch-nagpur,10.1.11.1,10.1.13.1,56637,161,UDP,SNMP,45962607,45105,34641,CS0,0
NF-0005479,2026-06-26T18:06:00,dc-mumbai,branch-chennai,10.0.0.2,10.1.2.1,57628,514,UDP,Syslog,43292356,36875,72296,CS0,0
NF-0005480,2026-06-26T18:43:00,branch-pune,dc-mumbai,10.1.4.1,10.0.0.2,51427,123,UDP,NTP,17155031,26271,15802,CS0,0
NF-0005481,2026-06-26T18:19:00,branch-bhubaneswar,branch-lucknow,10.1.7.1,10.1.11.1,57612,5060,UDP,VoIP-RTP,47943431,34691,19303,EF,0
NF-0005482,2026-06-26T18:22:00,branch-kolkata,branch-bhopal,10.1.6.1,10.1.14.1,56757,179,TCP,BGP,139613,181,69674,CS0,0
NF-0005483,2026-06-26T18:22:00,branch-bengaluru,branch-kolkata,10.1.1.1,10.1.6.1,54876,5060,UDP,VoIP-RTP,38098522,66605,90679,EF,0
NF-0005484,2026-06-26T18:15:00,branch-hyderabad,dc-mumbai,10.1.3.1,10.0.0.2,64430,21,TCP,FTP-Backup,43770140,84173,99886,CS0,0
NF-0005485,2026-06-26T18:06:00,dc-mumbai,branch-hyderabad,10.0.0.2,10.1.3.1,50306,5060,UDP,VoIP-RTP,33360198,71130,109841,EF,0
NF-0005486,2026-06-26T18:34:00,dc-mumbai,branch-chandigarh,10.0.0.2,10.1.9.1,53906,514,UDP,Syslog,13902194,19888,13009,CS0,0
NF-0005487,2026-06-26T18:42:00,branch-kolkata,branch-bengaluru,10.1.6.1,10.1.1.1,51916,514,UDP,Syslog,37009675,60671,70463,CS0,0
NF-0005488,2026-06-26T18:50:00,dc-mumbai,branch-kolkata,10.0.0.2,10.1.6.1,55439,21,TCP,FTP-Backup,25642809,33130,42522,CS0,0
NF-0005489,2026-06-26T18:10:00,branch-ahmedabad,hub-delhi,10.1.5.1,10.0.0.1,60369,179,TCP,BGP,47515393,109989,70832,CS0,0
NF-0005490,2026-06-26T18:48:00,branch-lucknow,branch-chandigarh,10.1.11.1,10.1.9.1,56459,5060,UDP,VoIP-RTP,34223804,59416,19156,EF,0
NF-0005491,2026-06-26T18:49:00,branch-chandigarh,branch-pune,10.1.9.1,10.1.4.1,51841,389,TCP,LDAP,26586970,48252,112635,CS0,0
NF-0005492,2026-06-26T18:57:00,hub-delhi,branch-lucknow,10.0.0.1,10.1.11.1,53492,21,TCP,FTP-Backup,3488152,5033,53730,CS0,0
NF-0005493,2026-06-26T18:16:00,branch-lucknow,branch-chennai,10.1.11.1,10.1.2.1,56609,443,TCP,HTTPS,37011771,61892,51978,CS0,0
NF-0005494,2026-06-26T18:24:00,branch-guwahati,branch-chandigarh,10.1.8.1,10.1.9.1,52046,179,TCP,BGP,33641390,43185,97766,CS0,1
NF-0005495,2026-06-26T18:35:00,branch-nagpur,branch-kolkata,10.1.13.1,10.1.6.1,53841,22,TCP,SSH,48480375,39835,36634,CS0,0
NF-0005496,2026-06-26T18:05:00,branch-kochi,branch-bhubaneswar,10.1.12.1,10.1.7.1,51882,8801,UDP,Video-Conf,33020179,44322,9083,AF41,0
NF-0005497,2026-06-26T18:44:00,branch-bhubaneswar,branch-guwahati,10.1.7.1,10.1.8.1,61480,21,TCP,FTP-Backup,27014274,30698,4559,CS0,0
NF-0005498,2026-06-26T18:37:00,branch-hyderabad,branch-kochi,10.1.3.1,10.1.12.1,51639,179,TCP,BGP,2538997,2031,6161,CS0,0
NF-0005499,2026-06-26T18:56:00,branch-nagpur,branch-chennai,10.1.13.1,10.1.2.1,62400,123,UDP,NTP,45217768,63419,41016,CS0,0
NF-0005500,2026-06-26T18:03:00,branch-pune,branch-kochi,10.1.4.1,10.1.12.1,56525,22,TCP,SSH,34538669,45326,48760,CS0,0
NF-0005501,2026-06-26T18:41:00,branch-chennai,branch-bhopal,10.1.2.1,10.1.14.1,50977,22,TCP,SSH,44130038,46209,119674,CS0,0
NF-0005502,2026-06-26T19:21:00,branch-bhubaneswar,branch-bengaluru,10.1.7.1,10.1.1.1,63410,179,TCP,BGP,9407363,7525,98996,CS0,0
NF-0005503,2026-06-26T19:00:00,branch-hyderabad,branch-kochi,10.1.3.1,10.1.12.1,53365,123,UDP,NTP,48464379,51285,96760,CS0,0
NF-0005504,2026-06-26T19:55:00,branch-bhubaneswar,branch-bhopal,10.1.7.1,10.1.14.1,64975,179,TCP,BGP,4036139,3789,95038,CS0,0
NF-0005505,2026-06-26T19:20:00,branch-lucknow,branch-chandigarh,10.1.11.1,10.1.9.1,51520,179,TCP,BGP,6628017,7881,20881,CS0,0
NF-0005506,2026-06-26T19:57:00,branch-lucknow,branch-chandigarh,10.1.11.1,10.1.9.1,58210,161,UDP,SNMP,47815856,92130,83043,CS0,0
NF-0005507,2026-06-26T19:24:00,branch-bhubaneswar,branch-chandigarh,10.1.7.1,10.1.9.1,60477,3200,TCP,ERP-SAP,22519817,28255,5742,CS0,0
NF-0005508,2026-06-26T19:58:00,branch-bhopal,branch-bhubaneswar,10.1.14.1,10.1.7.1,57634,21,TCP,FTP-Backup,45550457,36411,74116,CS0,0
NF-0005509,2026-06-26T19:38:00,branch-bhopal,branch-hyderabad,10.1.14.1,10.1.3.1,61580,443,TCP,HTTPS,40953377,42263,115208,CS0,0
NF-0005510,2026-06-26T19:33:00,branch-ahmedabad,branch-guwahati,10.1.5.1,10.1.8.1,60075,53,UDP,DNS,10294818,12725,58934,CS0,0
NF-0005511,2026-06-26T19:35:00,branch-kochi,branch-nagpur,10.1.12.1,10.1.13.1,53794,5060,UDP,VoIP-RTP,26643329,60968,44403,EF,0
NF-0005512,2026-06-26T19:02:00,hub-delhi,branch-ahmedabad,10.0.0.1,10.1.5.1,65205,514,UDP,Syslog,25117446,32493,56815,CS0,0
NF-0005513,2026-06-26T19:48:00,branch-lucknow,branch-bhubaneswar,10.1.11.1,10.1.7.1,52243,514,UDP,Syslog,18571577,14209,51398,CS0,0
NF-0005514,2026-06-26T19:42:00,branch-bengaluru,branch-jaipur,10.1.1.1,10.1.10.1,58842,21,TCP,FTP-Backup,28279089,26232,95348,CS0,0
NF-0005515,2026-06-26T19:10:00,branch-kolkata,branch-ahmedabad,10.1.6.1,10.1.5.1,59372,5060,UDP,VoIP-RTP,28118161,27539,107449,EF,0
NF-0005516,2026-06-26T19:39:00,branch-ahmedabad,branch-lucknow,10.1.5.1,10.1.11.1,58785,8801,UDP,Video-Conf,15538785,15601,61178,AF41,0
NF-0005517,2026-06-26T19:53:00,branch-jaipur,branch-nagpur,10.1.10.1,10.1.13.1,51357,5060,UDP,VoIP-RTP,18710580,13499,5176,EF,0
NF-0005518,2026-06-26T19:07:00,branch-guwahati,branch-chennai,10.1.8.1,10.1.2.1,54320,3200,TCP,ERP-SAP,8944908,9994,88984,CS0,0
NF-0005519,2026-06-26T19:16:00,branch-nagpur,branch-kolkata,10.1.13.1,10.1.6.1,61797,3200,TCP,ERP-SAP,3201639,2615,87144,CS0,0
NF-0005520,2026-06-26T19:33:00,branch-ahmedabad,hub-delhi,10.1.5.1,10.0.0.1,56754,5060,UDP,VoIP-RTP,47604315,35132,29739,EF,0
